        FINAL POST-CLEARING PRICES AS OF 07/22/20 10:32 PM (CST)
MTH/                 ---- DAILY ---                        PT                     -------  PRIOR  DAY  -------
STRIKE     OPEN      HIGH      LOW       LAST      SETT    CHGE  ACTUAL VOL       SETT         VOL         INT
1CE Chicago Ethanol (Platts) Calendar Spread Option -
JAN23      ----      ----      ----      ----      -.06    UNCH                   -.06
FEB23      ----      ----      ----      ----      -.06    UNCH                   -.06
MAR23      ----      ----      ----      ----      -.06    +.01                   -.07
APR23      ----      ----      ----      ----      -.06    +.02                   -.08
MAY23      ----      ----      ----      ----      -.09    UNCH                   -.09
JUN23      ----      ----      ----      ----      -.07    UNCH                   -.07
JLY23      ----      ----      ----      ----      -.09    UNCH                   -.09
AUG23      ----      ----      ----      ----      -.09    +.01                   -.10
SEP23      ----      ----      ----      ----      -.09    +.01                   -.10
OCT23      ----      ----      ----      ----      -.09    UNCH                   -.09
NOV23      ----      ----      ----      ----      -.07    +.01                   -.08
DEC23      ----      ----      ----      ----      -.03    +.01                   -.04
JAN24      ----      ----      ----      ----      -.07    UNCH                   -.07
FEB24      ----      ----      ----      ----      -.12    +.01                   -.13
MAR24      ----      ----      ----      ----      -.02    +.01                   -.03
APR24      ----      ----      ----      ----      -.09    UNCH                   -.09
MAY24      ----      ----      ----      ----      -.06    +.01                   -.07
JUN24      ----      ----      ----      ----      -.04    +.01                   -.05
JLY24      ----      ----      ----      ----      -.11    UNCH                   -.11
AUG24      ----      ----      ----      ----      -.11    +.01                   -.12
SEP24      ----      ----      ----      ----      -.03    +.01                   -.04
OCT24      ----      ----      ----      ----      -.14    UNCH                   -.14
NOV24      ----      ----      ----      ----      -.08    +.01                   -.09
DEC24      ----      ----      ----      ----      -.02    UNCH                   -.02
JAN25      ----      ----      ----      ----      -.13    UNCH                   -.13
FEB25      ----      ----      ----      ----      -.04    +.01                   -.05
MAR25      ----      ----      ----      ----      -.10    UNCH                   -.10
APR25      ----      ----      ----      ----      -.10    UNCH                   -.10
